Última Medição;2018m12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Download em;2019m01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Site;http://www.ispdados.rj.gov.br/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CISP;mes;vano;mes_ano;AISP;RISP;munic;mcirc;Regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_letalidade;indicador_roubo_rua;indicador_roubo_veic;registro_ocorrencias;fase
158;5;2016;2016m5 ;11;7;Bom Jardim;3300506;Interior          ;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;5;0;1;0;4;1;1;0;0;0;0;0;9;0;5;0;0;0;0;0;0;0;0;39;3
159;5;2016;2016m5 ;35;4;Cachoeiras de Macacu;3300803;Interior          ;1;0;0;0;2;17;2;2;10;4;2;0;0;4;1;0;0;1;0;0;0;0;12;0;3;0;1;0;20;24;0;0;0;7;7;3;4;0;1;9;2;3;0;14;0;0;0;0;0;1;6;0;147;3
165;5;2016;2016m5 ;33;5;Mangaratiba;3302601;Interior          ;1;0;0;0;1;17;0;0;13;0;0;6;0;1;1;0;0;1;0;0;0;1;10;11;0;0;4;0;17;32;0;0;0;2;8;3;4;1;0;10;0;2;0;13;0;0;0;0;0;1;3;6;120;3
166;5;2016;2016m5 ;33;5;Angra dos Reis;3300100;Interior          ;5;0;0;1;10;76;3;1;8;9;2;19;1;21;3;0;1;8;0;0;0;9;73;7;3;0;7;0;47;64;0;0;0;12;33;11;19;4;9;36;6;27;0;58;9;1;0;0;0;6;32;19;455;3
167;5;2016;2016m5 ;33;5;Paraty;3303807;Interior          ;1;0;0;0;0;16;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;3;0;15;21;0;0;0;6;14;10;4;0;3;9;0;4;2;17;0;0;0;0;0;1;0;0;154;3
168;5;2016;2016m5 ;33;5;Rio Claro;3304409;Interior          ;0;0;0;0;0;5;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5;7;0;0;0;0;3;2;1;0;0;3;1;0;0;8;0;0;0;0;0;0;0;0;40;3
1;6;2016;2016m6 ;5;1;Rio de Janeiro;3304557;Capital           ;0;0;0;0;1;12;0;1;1;0;0;2;2;36;5;0;0;13;0;2;0;11;71;3;48;3;27;1;68;150;0;0;0;47;1;0;1;0;0;7;4;4;0;7;0;0;0;0;0;0;54;2;340;3
4;6;2016;2016m6 ;5;1;Rio de Janeiro;3304557;Capital           ;2;0;0;0;10;29;1;1;47;1;0;12;0;110;37;0;1;50;0;2;0;32;245;5;155;51;81;1;124;417;0;0;0;43;24;11;7;6;13;13;21;6;1;19;4;0;0;0;0;2;197;12;979;3
5;6;2016;2016m6 ;5;1;Rio de Janeiro;3304557;Capital           ;2;0;0;0;0;37;0;0;24;3;1;8;4;124;13;0;0;21;0;2;0;36;212;8;123;14;43;1;127;316;0;0;0;88;29;21;7;1;13;52;19;24;8;36;1;0;0;0;0;2;158;8;997;3
6;6;2016;2016m6 ;4;1;Rio de Janeiro;3304557;Capital           ;2;0;0;0;3;33;0;4;29;2;0;14;3;60;14;1;0;12;0;1;0;19;126;8;38;17;12;1;50;126;0;0;0;35;8;3;3;2;23;8;10;27;0;32;2;1;0;0;0;2;86;14;607;3
7;6;2016;2016m6 ;5;1;Rio de Janeiro;3304557;Capital           ;0;0;0;0;12;8;0;0;3;0;1;5;2;31;1;0;0;3;0;0;1;14;58;19;4;1;4;0;16;44;0;0;0;4;7;3;4;0;4;2;4;14;0;16;2;0;0;0;0;0;35;5;202;3
9;6;2016;2016m6 ;2;1;Rio de Janeiro;3304557;Capital           ;1;0;0;0;5;44;1;1;28;3;2;11;0;56;14;0;0;6;0;0;2;4;98;22;46;30;20;4;95;217;0;2;1;60;46;37;10;0;11;25;5;20;4;47;0;0;0;0;0;1;76;11;743;3
10;6;2016;2016m6 ;2;1;Rio de Janeiro;3304557;Capital           ;1;0;0;0;1;23;1;1;36;7;1;7;0;35;9;0;0;18;1;0;3;11;92;11;39;37;38;6;122;253;0;2;0;88;9;6;4;0;3;16;3;1;0;26;3;2;0;0;0;1;62;7;692;3
11;6;2016;2016m6 ;23;1;Rio de Janeiro;3304557;Capital           ;0;0;0;0;0;20;1;0;8;0;0;0;0;2;0;0;0;0;0;0;0;1;3;7;2;5;1;0;14;29;0;1;0;4;0;0;0;0;0;2;0;1;0;2;2;0;0;0;0;0;2;0;151;3
12;6;2016;2016m6 ;19;1;Rio de Janeiro;3304557;Capital           ;0;0;1;0;0;33;0;0;12;5;3;2;1;20;4;0;0;5;0;0;0;26;66;2;59;33;26;3;201;324;0;0;0;64;17;13;5;0;2;26;9;12;1;30;3;2;0;0;0;1;29;2;736;3
13;6;2016;2016m6 ;19;1;Rio de Janeiro;3304557;Capital           ;0;0;0;0;5;16;1;1;8;3;0;2;2;20;1;0;0;4;0;0;0;9;41;2;44;18;12;2;86;164;0;2;0;23;11;3;7;1;0;25;8;2;1;20;0;0;0;0;0;0;25;2;374;3
14;6;2016;2016m6 ;23;1;Rio de Janeiro;3304557;Capital           ;0;0;0;0;1;12;2;0;15;3;3;4;0;29;1;0;0;3;0;0;1;14;58;2;48;26;25;11;145;257;0;1;0;60;18;15;3;1;2;29;7;14;4;17;3;0;0;0;0;0;33;4;599;3
15;6;2016;2016m6 ;23;1;Rio de Janeiro;3304557;Capital           ;1;0;0;0;1;18;2;0;27;1;1;1;0;14;3;0;0;1;0;0;0;16;37;1;13;11;16;2;50;93;0;2;0;30;10;8;1;1;4;15;0;0;0;11;1;1;0;0;0;1;18;1;314;3
16;6;2016;2016m6 ;31;2;Rio de Janeiro;3304557;Capital           ;1;0;0;0;0;55;5;1;57;9;2;19;5;60;18;0;0;17;1;0;2;34;167;33;27;46;49;2;179;336;0;1;0;134;9;5;4;1;15;34;16;40;3;74;5;1;0;0;0;1;95;19;1141;3
17;6;2016;2016m6 ;4;1;Rio de Janeiro;3304557;Capital           ;2;0;0;0;9;19;11;1;54;0;1;27;6;72;14;0;0;24;0;2;1;23;170;17;34;16;27;0;93;187;0;2;0;19;19;3;9;8;25;20;12;6;1;28;6;2;0;0;0;2;110;27;684;3
18;6;2016;2016m6 ;4;1;Rio de Janeiro;3304557;Capital           ;0;0;0;0;0;27;0;2;29;8;3;41;5;106;4;0;0;35;0;0;0;20;222;10;37;16;32;4;66;165;0;1;0;45;6;6;0;0;1;14;1;2;0;19;0;0;0;0;0;0;145;41;630;3
19;6;2016;2016m6 ;6;1;Rio de Janeiro;3304557;Capital           ;3;0;1;0;1;41;1;0;22;7;0;17;4;72;5;0;0;18;0;1;0;17;141;7;57;20;31;2;121;238;0;1;0;55;7;5;2;0;8;19;18;18;1;31;2;0;0;0;0;4;95;17;740;3
20;6;2016;2016m6 ;6;1;Rio de Janeiro;3304557;Capital           ;0;0;1;0;3;38;3;0;23;11;0;17;1;85;3;0;0;14;0;0;0;15;146;16;33;15;12;3;93;172;0;1;0;45;15;6;7;2;15;17;2;4;1;37;2;0;0;0;0;1;102;17;612;3
21;6;2016;2016m6 ;22;1;Rio de Janeiro;3304557;Capital           ;10;0;0;5;11;78;0;1;65;3;0;59;24;119;58;0;1;35;0;0;0;61;360;6;47;27;19;0;142;241;0;2;0;66;39;16;15;8;117;68;18;67;8;56;10;0;0;0;0;15;212;59;1386;3
22;6;2016;2016m6 ;16;1;Rio de Janeiro;3304557;Capital           ;7;0;0;1;12;47;3;3;37;11;3;72;23;121;29;0;0;27;0;1;0;27;314;23;17;13;18;0;82;153;0;0;0;38;10;1;8;1;44;29;6;9;1;42;8;1;0;0;0;8;177;72;846;3
23;6;2016;2016m6 ;3;1;Rio de Janeiro;3304557;Capital           ;0;0;1;1;0;28;0;0;27;9;0;25;7;71;10;0;0;28;0;1;0;12;163;11;43;9;16;0;111;190;0;1;1;68;23;21;3;0;7;20;9;6;1;27;5;0;0;0;0;2;109;25;714;3
24;6;2016;2016m6 ;3;1;Rio de Janeiro;3304557;Capital           ;1;0;0;1;0;24;0;1;21;2;3;35;1;104;2;0;0;11;0;0;0;13;171;4;12;8;10;0;42;76;0;0;0;27;4;1;2;1;17;18;2;4;0;24;2;0;0;0;0;2;117;35;494;3
25;6;2016;2016m6 ;3;1;Rio de Janeiro;3304557;Capital           ;2;0;1;1;1;43;1;0;37;8;2;22;5;80;17;0;0;11;0;1;0;29;175;2;22;7;8;0;68;107;0;0;1;16;15;1;10;4;46;16;4;4;3;25;3;0;0;1;0;4;108;22;598;3
26;6;2016;2016m6 ;3;1;Rio de Janeiro;3304557;Capital           ;1;0;0;0;0;29;2;1;18;2;2;30;8;62;0;0;0;17;0;1;0;4;126;13;13;4;7;1;58;96;0;4;0;15;20;6;8;6;13;7;4;10;2;45;4;0;0;0;0;1;79;30;470;3
27;6;2016;2016m6 ;41;2;Rio de Janeiro;3304557;Capital           ;1;0;1;0;0;63;0;1;57;9;1;134;16;192;17;0;0;32;0;0;0;44;445;44;15;14;7;0;85;165;0;2;0;43;7;2;4;1;96;35;2;6;0;47;9;1;0;0;0;2;241;134;1049;3
28;6;2016;2016m6 ;9;2;Rio de Janeiro;3304557;Capital           ;9;1;0;0;1;51;0;0;27;9;2;76;6;149;5;0;0;29;0;0;0;30;306;11;13;20;11;0;43;98;0;1;0;29;4;0;4;0;17;6;2;4;0;72;4;0;0;0;0;10;183;76;735;3
29;6;2016;2016m6 ;9;2;Rio de Janeiro;3304557;Capital           ;2;0;0;3;2;35;1;1;31;7;0;74;16;198;35;0;0;34;1;0;0;42;407;9;107;20;30;0;140;306;0;1;0;39;9;0;9;1;44;45;9;10;0;25;1;0;0;0;0;5;267;74;1026;3
30;6;2016;2016m6 ;9;2;Rio de Janeiro;3304557;Capital           ;1;0;1;0;0;37;2;0;28;1;0;61;4;107;7;0;0;27;0;0;0;20;227;16;18;6;14;0;58;112;0;1;0;22;4;0;4;0;21;13;8;5;0;40;2;1;0;0;0;2;141;61;550;3
31;6;2016;2016m6 ;41;2;Rio de Janeiro;3304557;Capital           ;7;1;1;3;1;34;1;1;23;5;1;93;32;171;15;0;0;25;0;1;0;18;361;21;11;8;12;2;28;82;0;2;0;13;6;1;6;0;39;9;7;13;1;50;4;0;0;0;0;12;211;93;760;3
32;6;2016;2016m6 ;18;2;Rio de Janeiro;3304557;Capital           ;6;0;0;2;19;132;9;2;36;16;0;15;7;87;21;0;0;15;0;0;0;32;193;10;37;32;37;1;190;307;0;8;0;83;20;3;16;2;26;57;19;13;1;177;17;0;0;0;0;8;123;15;1288;3
33;6;2016;2016m6 ;14;2;Rio de Janeiro;3304557;Capital           ;7;0;0;1;1;64;3;2;42;5;0;65;10;155;10;0;0;30;0;1;0;29;305;28;13;13;10;1;59;124;0;0;0;44;8;5;1;2;46;27;6;2;0;54;3;0;0;0;0;8;195;65;832;3
34;6;2016;2016m6 ;14;2;Rio de Janeiro;3304557;Capital           ;3;0;0;1;4;85;8;3;83;6;1;106;33;295;19;0;0;61;0;0;1;46;568;33;46;17;19;1;94;210;0;2;0;73;58;14;28;17;68;83;22;48;5;88;14;1;0;0;0;4;375;106;1521;3
35;6;2016;2016m6 ;40;2;Rio de Janeiro;3304557;Capital           ;4;0;1;0;3;164;15;4;116;10;4;90;13;169;15;0;0;28;0;2;0;32;363;48;50;28;31;4;157;318;0;3;0;117;5;5;0;0;61;64;4;22;0;180;10;0;0;0;0;5;212;90;1667;3
36;6;2016;2016m6 ;27;2;Rio de Janeiro;3304557;Capital           ;10;0;0;7;13;115;1;0;51;4;0;27;5;88;5;0;0;11;0;0;0;6;146;23;24;13;19;1;65;145;0;2;0;35;4;0;4;0;32;10;1;14;0;102;8;0;0;0;0;17;104;27;832;3
37;6;2016;2016m6 ;17;1;Rio de Janeiro;3304557;Capital           ;2;0;0;1;0;54;0;1;41;1;0;7;1;46;5;0;1;6;1;0;0;10;78;18;29;10;9;2;120;188;0;1;0;32;14;5;9;0;19;27;11;4;2;46;6;1;0;0;0;3;57;7;657;3
38;6;2016;2016m6 ;16;1;Rio de Janeiro;3304557;Capital           ;5;0;2;0;0;51;1;3;41;12;2;79;19;113;46;0;0;30;0;1;0;36;338;23;17;10;10;0;52;112;0;1;0;29;12;3;8;1;65;42;11;6;2;63;6;1;0;0;0;7;189;79;819;3
39;6;2016;2016m6 ;41;2;Rio de Janeiro;3304557;Capital           ;5;0;2;14;14;29;3;0;36;2;0;148;43;182;39;0;0;43;0;1;0;41;499;23;20;7;8;0;37;95;0;1;0;21;16;1;14;1;136;56;15;7;0;29;7;0;0;0;0;21;264;148;984;3
40;6;2016;2016m6 ;9;2;Rio de Janeiro;3304557;Capital           ;1;0;0;0;1;27;1;1;14;8;2;143;17;180;20;0;0;27;0;0;0;59;456;12;6;4;5;0;52;79;0;0;0;32;7;1;5;1;48;25;4;3;0;23;5;1;0;0;0;1;227;143;785;3
41;6;2016;2016m6 ;18;2;Rio de Janeiro;3304557;Capital           ;4;0;0;0;2;38;1;0;29;9;0;12;1;38;4;0;0;3;0;0;0;11;78;3;6;9;16;0;58;92;0;5;0;33;5;2;1;2;6;9;3;12;0;45;0;0;0;0;0;4;45;12;455;3
42;6;2016;2016m6 ;31;2;Rio de Janeiro;3304557;Capital           ;3;0;0;0;0;42;8;0;30;2;7;15;0;36;4;0;0;10;0;0;0;13;87;19;27;7;16;5;94;168;0;0;0;60;5;0;5;0;6;24;3;5;0;79;3;0;0;0;0;3;50;15;661;3
43;6;2016;2016m6 ;27;2;Rio de Janeiro;3304557;Capital           ;2;0;0;0;1;65;9;1;50;5;1;15;1;51;1;0;0;8;0;2;0;7;91;12;2;7;8;1;47;77;0;2;0;17;1;0;0;1;7;15;0;4;1;61;6;1;0;0;0;2;60;15;453;3
44;6;2016;2016m6 ;3;1;Rio de Janeiro;3304557;Capital           ;2;1;0;7;2;29;1;0;31;5;0;44;10;92;19;0;0;29;0;0;0;33;232;11;4;6;9;1;71;102;0;0;0;11;16;3;10;3;30;34;7;0;0;16;5;1;0;0;0;10;140;44;525;3
45;6;2016;2016m6 ;16;1;Rio de Janeiro;3304557;Capital           ;1;0;0;1;3;18;1;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;3;0;8;11;0;0;0;0;11;3;7;2;0;7;2;5;2;6;1;0;0;0;0;2;4;0;103;3
48;6;2016;2016m6 ;24;3;Seropédica;3305554;Baixada Fluminense;1;0;0;0;0;23;2;0;24;5;0;12;3;25;6;0;0;5;0;0;0;4;60;2;4;0;2;0;32;40;0;1;0;8;9;1;7;1;9;22;7;48;0;20;1;0;0;0;0;1;36;12;304;3
50;6;2016;2016m6 ;24;3;Itaguaí;3302007;Baixada Fluminense;5;0;0;0;2;34;5;1;18;6;3;26;2;47;5;0;0;11;0;0;0;40;140;22;6;1;6;0;50;85;0;0;0;22;8;3;6;0;34;17;6;16;0;33;5;0;0;0;0;5;63;26;474;3
51;6;2016;2016m6 ;24;3;Paracambi;3303609;Baixada Fluminense;3;0;0;0;1;22;2;0;7;3;0;4;4;7;0;0;0;1;0;0;0;3;22;2;2;0;6;1;7;18;0;1;0;5;20;9;10;3;2;6;5;20;0;19;2;0;0;0;0;3;8;4;189;3
52;6;2016;2016m6 ;20;3;Nova Iguaçu;3303500;Baixada Fluminense;3;0;1;1;7;24;8;0;41;11;0;86;10;227;17;0;0;31;0;2;0;24;408;37;68;12;15;1;132;265;0;1;0;75;8;6;2;0;50;36;8;32;2;40;3;0;0;0;0;5;275;86;1066;3
53;6;2016;2016m6 ;20;3;Mesquita;3302858;Baixada Fluminense;8;0;0;0;18;48;4;0;28;6;0;59;19;135;5;0;0;16;0;2;0;9;251;36;52;5;11;0;40;144;0;2;0;15;22;3;17;2;31;31;13;64;0;45;10;1;0;0;0;8;156;59;749;3
54;6;2016;2016m6 ;39;3;Belford Roxo;3300456;Baixada Fluminense;22;0;0;6;9;111;7;1;31;9;1;81;33;216;26;0;0;36;0;2;0;24;428;32;11;5;8;2;59;117;0;1;0;25;20;1;19;1;79;50;17;48;2;95;11;2;0;0;0;28;278;81;1127;3
55;6;2016;2016m6 ;24;3;Queimados;3304144;Baixada Fluminense;7;0;0;0;2;57;3;2;31;5;0;20;7;82;14;0;0;8;0;0;0;6;142;6;11;3;5;0;50;75;0;2;0;20;8;1;4;3;17;12;6;44;0;63;7;0;0;0;0;7;104;20;588;3
56;6;2016;2016m6 ;20;3;Nova Iguaçu;3303500;Baixada Fluminense;15;0;0;0;5;78;9;5;34;6;2;71;18;233;29;0;0;51;0;0;0;22;432;9;16;3;7;1;36;72;0;1;0;20;30;4;25;2;31;49;22;20;1;70;8;0;0;0;0;15;313;71;916;3
57;6;2016;2016m6 ;20;3;Nilópolis;3303203;Baixada Fluminense;3;0;0;0;8;47;3;1;11;4;4;109;11;160;5;0;0;46;0;3;0;26;368;21;29;13;10;1;49;123;0;0;0;33;5;1;2;2;31;12;5;5;0;65;4;0;0;0;0;3;211;109;775;3
58;6;2016;2016m6 ;20;3;Nova Iguaçu;3303500;Baixada Fluminense;21;0;1;1;6;103;14;0;50;14;3;77;21;175;21;0;0;50;0;1;0;42;404;29;20;5;11;1;76;142;0;1;0;21;4;1;2;1;22;22;5;24;1;112;12;0;0;0;0;23;246;77;1100;3
59;6;2016;2016m6 ;15;3;Duque de Caxias;3301702;Baixada Fluminense;13;0;1;4;21;119;16;3;64;8;2;125;58;307;101;0;0;59;0;0;0;42;702;43;92;9;18;0;113;275;0;3;0;113;13;4;10;0;135;46;6;32;0;106;15;0;0;0;0;18;467;125;1872;3
60;6;2016;2016m6 ;15;3;Duque de Caxias;3301702;Baixada Fluminense;9;0;0;7;10;35;10;4;31;7;1;83;27;145;42;0;0;14;0;3;0;15;337;21;10;0;2;1;45;79;0;0;0;20;19;1;14;4;35;36;6;8;0;59;12;0;0;0;0;16;201;83;801;3
61;6;2016;2016m6 ;15;3;Duque de Caxias;3301702;Baixada Fluminense;4;0;1;0;1;22;0;1;12;2;6;10;3;11;1;0;0;1;0;0;0;7;41;3;1;0;2;2;12;20;0;0;0;3;0;0;0;0;5;4;1;10;0;23;2;0;0;0;0;5;13;10;185;3
62;6;2016;2016m6 ;15;3;Duque de Caxias;3301702;Baixada Fluminense;6;0;0;1;6;21;3;0;15;6;4;32;9;96;12;0;0;19;0;0;0;21;199;6;10;1;1;1;20;39;0;0;0;10;33;2;28;3;32;59;20;25;3;15;7;0;0;0;0;7;127;32;487;3
63;6;2016;2016m6 ;24;3;Japeri;3302270;Baixada Fluminense;6;0;0;0;6;28;2;1;13;0;1;9;5;22;5;0;0;2;0;0;0;11;55;9;1;5;0;0;16;31;0;0;1;6;19;5;11;3;9;20;1;70;0;23;4;1;1;0;0;6;29;9;317;3
64;6;2016;2016m6 ;21;3;São João de Meriti;3305109;Baixada Fluminense;9;0;2;0;10;106;9;2;68;16;2;225;37;390;51;0;0;86;1;4;0;49;861;37;48;12;21;0;96;214;0;1;0;63;37;3;35;1;150;92;39;56;0;120;19;0;0;0;0;11;527;225;1878;3
65;6;2016;2016m6 ;34;3;Magé;3302502;Baixada Fluminense;7;0;0;0;9;20;1;0;7;4;1;8;3;23;5;0;0;4;0;0;0;4;52;16;10;3;5;5;23;62;0;1;0;5;12;1;10;2;10;15;6;13;0;31;4;0;0;0;0;7;32;8;277;3
66;6;2016;2016m6 ;34;3;Magé;3302502;Baixada Fluminense;4;0;0;0;2;55;1;0;26;7;0;23;1;50;8;0;0;15;0;0;1;10;115;11;8;2;5;2;37;65;0;1;0;14;4;1;3;0;5;15;4;21;2;50;3;0;0;0;0;4;73;23;438;3
67;6;2016;2016m6 ;34;3;Guapimirim;3301850;Baixada Fluminense;1;0;0;0;0;28;1;2;10;2;1;5;1;11;2;0;0;3;0;0;0;1;26;8;0;1;0;2;18;29;0;1;0;6;9;2;8;0;8;8;1;9;1;27;2;0;0;0;0;1;16;5;207;3
70;6;2016;2016m6 ;35;4;Tanguá;3305752;Interior          ;0;0;0;0;0;7;0;0;2;1;0;4;0;19;4;0;0;2;0;0;0;1;31;0;0;0;0;1;9;10;0;0;0;7;5;0;5;0;4;4;3;1;1;9;1;0;0;0;0;0;25;4;95;3
71;6;2016;2016m6 ;35;4;Itaboraí;3301900;Interior          ;3;0;0;0;12;65;11;2;29;9;1;46;4;113;31;0;0;22;0;0;0;14;240;20;9;4;6;0;71;110;0;0;0;21;29;3;26;1;35;46;23;18;0;47;5;2;0;0;0;3;166;46;729;3
72;6;2016;2016m6 ;7;4;São Gonçalo;3304904;Grande Niterói    ;2;0;1;1;3;69;5;1;46;13;0;74;16;230;18;0;0;37;0;1;0;57;446;48;24;3;8;0;61;144;0;3;0;45;10;5;6;0;64;32;8;23;0;82;6;3;0;0;0;4;285;74;1056;3
73;6;2016;2016m6 ;7;4;São Gonçalo;3304904;Grande Niterói    ;9;0;0;2;8;51;6;0;54;9;1;101;15;218;20;0;0;23;0;0;0;32;419;31;12;3;7;0;65;118;0;3;0;28;13;1;12;0;51;30;11;7;0;61;1;0;0;0;0;11;261;101;922;3
74;6;2016;2016m6 ;7;4;São Gonçalo;3304904;Grande Niterói    ;8;0;1;1;5;53;5;4;56;21;2;112;18;318;48;0;0;64;0;0;0;74;657;37;44;10;20;1;100;212;0;0;0;29;40;6;29;5;58;84;31;32;1;71;8;1;0;0;0;10;430;112;1454;3
75;6;2016;2016m6 ;7;4;São Gonçalo;3304904;Grande Niterói    ;3;0;0;0;6;52;4;1;25;15;3;52;4;114;7;0;0;16;0;0;0;11;222;16;9;2;2;0;32;61;0;1;0;13;9;3;4;2;64;11;4;3;0;40;9;0;0;0;0;3;137;52;559;3
76;6;2016;2016m6 ;12;4;Niterói;3303302;Grande Niterói    ;0;1;0;0;0;44;3;0;35;3;0;14;1;65;16;1;0;37;0;1;2;5;145;16;62;15;31;7;88;219;0;2;0;60;7;3;4;0;18;35;8;81;5;46;3;1;0;0;0;1;118;14;741;3
77;6;2016;2016m6 ;12;4;Niterói;3303302;Grande Niterói    ;1;0;0;0;1;27;1;0;24;3;0;9;0;55;6;0;0;10;0;1;0;7;91;11;15;2;19;3;45;95;0;0;0;37;8;3;5;0;13;17;6;14;0;40;4;0;0;0;0;1;71;9;407;3
78;6;2016;2016m6 ;12;4;Niterói;3303302;Grande Niterói    ;0;0;1;1;6;29;2;1;26;8;1;29;3;67;12;0;0;23;0;0;0;20;163;26;12;4;10;0;31;83;0;2;0;9;20;5;9;6;21;20;9;5;3;30;2;1;0;0;0;2;102;29;455;3
79;6;2016;2016m6 ;12;4;Niterói;3303302;Grande Niterói    ;2;0;0;0;1;23;3;0;26;3;2;19;1;30;4;0;0;3;0;0;0;3;65;14;7;0;6;0;22;49;0;0;0;7;9;1;8;1;13;10;4;4;1;21;1;0;0;0;0;2;37;19;256;3
81;6;2016;2016m6 ;12;4;Niterói;3303302;Grande Niterói    ;2;0;0;0;6;22;7;0;15;5;1;13;0;58;2;0;0;1;0;0;0;4;84;6;2;5;1;2;42;58;0;2;0;18;12;4;9;0;9;16;10;9;0;16;2;0;0;0;0;2;61;13;331;3
82;6;2016;2016m6 ;12;4;Maricá;3302700;Grande Niterói    ;2;0;1;0;1;45;9;1;38;5;1;24;2;35;2;0;0;9;0;0;1;9;88;27;8;4;3;3;77;122;0;0;0;23;16;7;9;0;17;27;1;9;1;44;3;1;0;0;0;3;46;24;556;3
88;6;2016;2016m6 ;10;5;Barra do Pirai;3300308;Interior          ;0;0;0;0;2;25;2;0;14;1;2;1;0;2;0;0;0;0;0;0;0;0;6;1;0;0;4;1;17;23;0;1;0;7;25;8;13;4;3;19;4;9;1;36;3;0;0;0;0;0;2;1;212;3
89;6;2016;2016m6 ;37;5;Resende;3304201;Interior          ;0;0;0;0;6;36;1;3;11;8;0;3;0;8;0;0;0;2;0;1;0;1;23;3;6;2;8;2;51;72;0;2;0;20;25;8;16;1;1;35;10;13;0;56;2;0;0;0;0;0;10;3;350;3
90;6;2016;2016m6 ;28;5;Barra Mansa;3300407;Interior          ;0;0;0;0;3;45;3;1;10;5;0;0;2;11;5;0;0;3;0;0;0;4;30;18;9;0;17;1;61;106;0;1;0;15;19;5;12;3;7;31;6;12;0;70;1;0;0;0;0;0;19;0;417;3
91;6;2016;2016m6 ;10;5;Valença;3306107;Interior          ;1;0;0;0;1;19;0;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;4;0;16;22;0;0;0;4;11;8;4;0;0;9;1;7;0;16;0;0;0;0;0;1;1;0;117;3
92;6;2016;2016m6 ;10;5;Rio das Flores;3304508;Interior          ;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;0;0;0;2;3;2;1;0;0;2;0;1;0;5;0;0;0;0;0;0;0;0;26;3
93;6;2016;2016m6 ;28;5;Volta Redonda;3306305;Interior          ;9;0;0;0;2;70;3;1;34;5;2;3;0;28;0;0;0;0;0;0;0;6;44;27;20;3;13;1;89;153;0;0;0;37;53;22;35;3;13;59;13;17;0;64;0;0;0;0;0;9;28;3;649;3
94;6;2016;2016m6 ;10;5;Piraí;3304003;Interior          ;0;0;0;0;1;10;1;0;1;0;1;3;1;0;0;0;0;0;0;0;0;3;8;1;1;0;3;0;10;15;0;0;0;0;10;4;6;0;1;11;1;5;0;11;2;0;0;0;0;0;0;3;80;3
95;6;2016;2016m6 ;10;5;Vassouras;3306206;Interior          ;1;0;0;0;0;20;2;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;14;17;0;1;0;4;8;5;2;1;1;5;0;2;0;10;2;0;0;0;0;1;0;1;95;3
96;6;2016;2016m6 ;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior          ;1;0;0;0;3;14;1;1;6;0;0;0;0;3;0;0;0;2;0;0;0;0;5;6;3;0;5;0;19;33;0;0;0;9;14;8;6;0;2;19;0;5;0;20;0;0;0;0;0;1;5;0;175;3
97;6;2016;2016m6 ;10;5;Mendes;3302809;Interior          ;0;0;0;0;1;13;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;5;8;0;0;0;0;5;1;5;0;0;4;0;0;0;10;0;0;0;0;0;0;0;0;39;3
98;6;2016;2016m6 ;10;5;Engenheiro Paulo de Frontin;3301801;Interior          ;0;0;0;0;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;2;10;6;3;1;0;3;0;1;0;9;3;2;0;0;0;0;0;0;44;3
